customer_id,Churn,Days_Since_Last_Flight,Flights_Last_3_Months,Flights_Last_12_Months,Travel_Frequency_Trend,Loyalty_Tier,Tier_Downgrade_Indicator,Points_Expired,Points_Redeemed_Last_12M,Delay_Rate_Percent,Cancellation_Count,Baggage_Mishandling_Count,Support_Ticket_Count_Last_6_12M,Avg_Resolution_Time_Hours,Days_Since_Last_Login,Login_Frequency_Last_90_Days,Total_Spend_Last_6_Months,Refund_Count,Ancillary_Purchase_Count,Disruption_Stress_Score,Engagement_Trend_Index
2928,0,2,1,12,-60.89,Gold,0,2955,5,4.02,1,1,2,32.11,1,19,1713.07,0,6,36.21,20.84
2929,1,299,0,7,-100.0,Bronze,0,14267,0,59.1,6,2,13,53.81,48,0,0.0,4,2,147.73,-13.15
2930,0,39,2,17,-33.99,Silver,0,1852,3,22.09,0,0,1,30.61,10,9,1996.79,0,7,6.63,7.26
2931,1,327,1,3,-0.96,Silver,0,12356,0,49.56,5,2,0,5.98,92,1,0.0,4,4,129.87,-24.09
2932,1,145,0,9,-100.0,Silver,0,3939,1,50.28,6,0,0,3.19,249,0,0.0,2,5,105.08,-68.22
2933,0,50,4,17,-7.2,Platinum,0,3624,6,0.0,1,1,1,8.44,0,16,4235.07,0,7,35.0,17.78
2934,1,284,0,3,-100.0,Bronze,0,7872,0,48.97,1,1,8,72.46,226,2,0.0,2,1,49.69,-59.7
2935,0,30,3,20,-45.27,Gold,0,1304,2,8.37,2,0,3,11.07,31,11,2891.98,0,2,32.51,3.73
2936,0,45,5,18,3.62,Bronze,0,1614,4,12.54,2,0,1,24.02,26,21,1057.34,0,6,33.76,16.21
2937,0,64,2,13,-20.77,Bronze,0,1111,4,14.14,1,0,3,16.53,3,21,551.13,0,8,19.24,22.51
2938,1,254,0,5,-100.0,Bronze,1,23829,0,87.11,2,1,5,89.73,243,1,614.57,3,3,76.13,-65.46
2939,1,309,0,6,-100.0,Silver,1,10957,0,46.51,6,2,0,5.22,365,0,5.24,8,3,143.95,-100.0
2940,1,230,0,9,-100.0,Bronze,0,20351,0,55.98,5,0,10,104.7,101,1,0.0,1,1,91.79,-26.56
2941,1,462,0,8,-100.0,Bronze,1,6829,2,88.74,2,1,0,1.62,223,0,338.64,1,0,76.62,-61.1
2942,1,121,0,2,-100.0,Bronze,0,11457,0,41.64,4,1,12,57.6,365,0,95.14,4,2,92.49,-100.0
2943,0,82,3,54,-11.75,Bronze,0,531,8,1.44,1,0,4,9.44,8,23,4053.461725781228,1,12,15.43,23.36
2944,0,55,2,19,-42.92,Bronze,0,2086,3,25.97,0,0,1,33.83,28,16,1381.33,1,6,7.79,10.11
2945,1,170,1,4,-32.45,Silver,1,6197,0,75.47,5,4,0,2.25,163,1,0.0,2,3,177.64,-43.55
2946,1,119,0,7,-100.0,Silver,1,10684,0,88.43,1,2,14,88.35,206,0,129.7,2,1,81.53,-56.44
2947,1,203,0,1,-100.0,Silver,0,3094,1,32.75,3,3,0,2.79,282,0,0.0,2,3,114.82,-77.26
2948,1,189,0,8,-100.0,Silver,0,0,1,71.67,4,1,10,92.34,188,1,0.0,2,0,101.5,-50.4
2949,0,48,5,17,51.13,Bronze,0,1833,3,10.1,0,0,1,7.96,0,18,1248.87,1,11,3.03,20.0
2950,1,564,0,7,-100.0,Bronze,0,4853,0,78.89,2,3,0,4.4,238,1,0.0,3,1,113.67,-64.09
2951,0,31,3,10,20.55,Bronze,0,2063,5,21.43,1,0,4,15.01,3,21,1993.38,0,6,21.43,22.51
2952,0,45,2,23,-76.87,Platinum,0,3014,5,9.49,0,0,1,8.84,16,10,4765.51,0,4,2.85,6.73
2953,0,6,3,21,-29.8,Gold,0,984,0,29.45,0,0,3,8.63,12,26,2514.64,1,12,8.83,25.6
2954,0,0,7,21,61.7,Bronze,0,1047,3,15.57,0,1,1,17.36,14,11,1799.58,0,7,24.67,8.39
2955,1,331,0,4,-100.0,Bronze,1,19322,0,43.01,2,4,0,1.99,273,0,0.0,2,1,122.9,-74.79
2956,0,60,4,17,-20.33,Gold,0,2356,2,8.27,2,1,7,15.20792098013463,0,20,3038.51,1,7,52.48,22.22
2957,0,104,4,14,32.83,Gold,0,0,7,8.16,1,0,2,24.57,6,19,1803.74,1,9,17.45,19.47
2958,1,261,0,2,-100.0,Gold,0,0,0,75.24,5,0,13,39.02,287,1,0.0,5,2,97.57,-77.52
2959,0,22,4,21,-0.43,Bronze,1,0,5,36.3,0,1,1,16.78,0,19,628.65,1,5,30.89,21.11
2960,1,383,1,4,-29.17,Gold,1,9114,1,71.96,9,1,0,1.12,217,0,63.35,2,3,176.59,-59.45
2961,0,190,9,24,64.65,Platinum,0,3305,6,19.31,0,0,3,14.39,96,17,2688.33,0,14,5.79,-7.41
2962,0,19,8,16,110.91,Silver,0,0,3,7.07,0,0,1,21.32,16,20,978.72,0,11,2.12,17.84
2963,0,35,3,22,-36.74,Bronze,0,1362,3,17.43,1,0,3,28.48,4,17,1752.78,1,11,20.23,17.79
2964,1,730,1,2,78.13,Silver,1,7291,0,30.57,3,5,13,46.65,77,2,0.0,2,4,154.17,-18.87
2965,0,3,1,21,-97.29,Gold,0,1663,3,6.55,0,1,2,10.35,8,18,1169.04,0,10,21.96,17.81
2966,1,191,0,6,-100.0,Bronze,1,8866,0,77.69,5,3,11,59.51,279,1,0.0,3,1,158.31,-75.33
2967,1,207,0,3,-100.0,Gold,0,2336,0,72.07,3,7,0,2.57,146,0,0.0,2,3,206.62,-40.0
2968,0,49,5,17,16.69,Gold,1,2810,6,14.67,0,0,1,36.25,0,15,1941.64,0,12,4.4,16.67
2969,0,71,2,12,-14.05,Silver,0,346,8,12.5,2,1,1,7.47,19,21,618.15,1,3,53.75,18.13
2970,0,11,5,22,13.59,Silver,0,2195,1,5.05,1,1,3,32.5,0,18,1689.21,1,10,36.52,20.0
2971,0,45,1,11,-41.5,Silver,0,0,2,2.82,0,0,1,3.21,17,13,1819.52,0,14,0.85,9.79
2972,0,51,1,17,-53.85,Bronze,0,288,5,5.72,2,0,1,22.38,0,21,1318.55,0,7,31.72,23.33
2973,0,49,2,17,-39.94,Gold,0,500,3,36.87,1,1,1,18.35,4,17,900.23,0,7,46.06,17.79
2974,0,61,5,16,7.29,Bronze,0,660,5,24.03,2,0,2,13.91,0,14,964.2,2,7,37.21,15.56
2975,1,289,0,1,-100.0,Silver,0,14757,0,77.4,1,1,12,83.76,257,0,0.0,6,0,58.22,-70.41
2976,1,722,1,4,-26.17,Bronze,1,7651,2,40.58,4,3,8,84.01,158,0,0.0,3,1,132.17,-43.29
2977,0,25,8,24,44.02,Silver,0,132,3,0.0,2,0,4,11.384808339685819,0,19,1574.19,1,12,30.0,21.11
2978,1,102,0,3,-100.0,Bronze,0,21225,0,59.92,2,0,10,147.51,39,1,0.0,3,0,47.98,-9.57
2979,1,266,0,8,-100.0,Bronze,0,1209,0,51.57,4,0,10,74.37,164,1,44.77,2,1,75.47,-43.82
2980,1,256,0,3,-100.0,Bronze,0,12851,0,96.98,0,1,0,3.63,161,1,0.0,2,3,49.09,-43.0
2981,0,56,3,20,-46.32,Gold,0,948,4,13.96,1,0,1,17.2,14,22,2793.66,0,9,19.19,20.61
2982,0,49,2,18,-53.59,Silver,1,1610,3,0.0,1,1,3,13.9,56,16,1119.66,1,4,35.0,2.44
2983,1,201,1,5,-34.53,Silver,1,8233,0,52.7,2,3,0,3.49,76,2,558.68,4,3,105.81,-18.6
2984,0,162,2,12,-30.82,Bronze,0,2678,4,18.13,0,0,4,13.96,12,23,930.76,1,10,5.44,22.27
2985,1,347,0,4,-100.0,Bronze,0,5571,0,41.53,3,2,0,0.97,179,1,124.37,4,4,97.46,-47.93
2986,0,31,3,20,-63.6,Bronze,0,0,3,14.3,0,0,3,20.85,1,16,1471.33,0,14,4.29,17.5
2987,0,33,4,17,-12.79,Silver,0,0,3,18.52,1,0,4,14.3,5,18,1724.31,1,8,20.56,18.63
2988,1,497,0,6,-100.0,Bronze,0,0,0,98.28,3,4,9,94.58,208,1,122.9,2,2,154.48,-55.88
2989,0,0,9,27,0.34,Platinum,0,0,7,8.78,0,0,3,35.18,19,22,2469.98,1,9,2.63,19.24
2990,1,328,0,0,-100.0,Bronze,0,20947,0,89.03,3,1,0,1.89,176,2,0.0,3,1,91.71,-46.0
2991,0,49,1,14,-66.39,Gold,0,1342,1,24.4,1,0,1,29.3,26,19,1792.24,0,8,22.32,13.99
2992,1,173,0,1,-100.0,Silver,0,3486,1,54.69,2,2,0,3.61,118,0,0.0,2,1,86.41,-32.33
2993,0,25,8,18,56.93,Silver,0,2023,5,17.79,1,0,2,16.86,10,15,578.45,0,8,20.34,13.93
2994,1,593,0,6,-100.0,Gold,1,11412,1,69.35,5,2,0,3.13,365,0,0.0,3,3,135.8,-100.0
2995,0,38,2,15,-42.73,Silver,0,501,6,10.5,2,0,2,1.0,6,22,1196.43,0,9,33.15,22.8
2996,0,38,8,25,36.9,Gold,0,3232,6,16.83,0,0,1,15.02,0,22,1939.12,1,7,5.05,24.44
2997,1,151,0,1,-100.0,Bronze,1,4365,0,18.65,3,3,0,1.16,107,0,230.62,2,3,110.6,-29.32
2998,1,372,0,4,-100.0,Bronze,1,14964,0,78.83,6,2,14,86.28,66,0,58.8,3,1,153.65,-18.08
2999,0,32,7,25,-20.36,Bronze,0,1834,7,3.6,1,0,2,1.0,0,27,1353.34,1,7,16.08,30.0
3000,1,422,0,15,-100.0,Bronze,0,2191,0,98.0,3,4,11,75.3,205,0,0.0,4,3,154.4,-56.16
3001,0,7,5,21,21.66,Silver,0,1751,1,6.95,0,0,1,20.12,0,17,2023.61,0,9,2.08,18.89
3002,1,238,0,9,-100.0,Silver,0,17984,0,33.09,3,2,0,3.96,203,1,64.03,3,0,94.93,-54.51
3003,0,83,3,17,-20.48,Platinum,0,2603,5,7.96,1,1,4,10.31,8,21,2277.52,0,12,37.39,21.14
3004,1,157,0,6,-100.0,Silver,0,2103,0,93.84,4,1,0,0.55,349,0,175.84,3,1,108.15,-95.62
3005,0,44,5,20,-1.02,Platinum,0,2666,3,3.12,2,0,2,39.97,15,19,2804.09,0,5,30.94,17.0
3006,0,41,2,16,-32.46,Platinum,0,1985,4,9.33,2,0,2,16.17,6,9,1132.07,0,7,32.8,8.36
3007,1,193,0,5,-100.0,Silver,0,9262,0,67.31,3,4,0,5.68,143,2,0.0,1,0,145.19,-36.96
3008,1,375,0,5,-100.0,Bronze,0,8667,0,82.74,4,3,0,4.07,244,0,475.69,1,1,144.82,-66.85
3009,1,274,1,3,41.28,Bronze,0,5981,2,47.77,5,1,0,5.98,297,0,0.0,2,3,109.33,-81.37
3010,0,0,6,22,20.95,Gold,0,0,8,4.88,2,0,3,20.94,25,19,2518.8,1,10,31.46,14.26
3011,0,0,8,18,65.49,Silver,0,4863,2,23.13,0,0,0,2.49,1,18,1305.64,1,4,6.94,19.73
3012,0,74,4,20,38.16,Bronze,0,54,7,0.0,1,0,2,9.75,21,16,830.23,0,14,15.0,12.02
3013,1,231,0,1,-100.0,Gold,1,2475,0,64.83,2,4,10,67.76,161,1,564.52,2,1,129.45,-43.0
3014,1,85,0,2,-100.0,Bronze,0,6163,0,25.62,1,6,0,3.09,98,2,0.0,4,1,142.69,-24.63
3015,1,515,0,6,-100.0,Silver,0,9413,0,71.82,4,2,0,1.85,94,0,117.42,5,2,121.55,-25.75
3016,1,258,0,4,-100.0,Bronze,0,1697,0,42.96,2,0,0,5.6,191,1,0.0,2,4,42.89,-51.22
3017,1,303,0,2,-100.0,Bronze,1,3187,1,73.49,4,2,13,36.72,299,1,0.0,3,1,122.05,-80.81
3018,0,0,7,21,57.04,Gold,0,3508,6,23.0,0,0,2,16.16,0,13,1025.46,0,9,6.9,14.44
3019,1,188,2,4,40.27,Bronze,0,863,1,71.05,9,1,13,106.48,26,3,230.61,4,1,176.32,-3.79
3020,0,16,1,17,-93.92,Gold,0,0,5,16.09,0,0,1,13.42,19,15,1198.56,0,10,4.83,11.46
3021,1,173,1,4,-16.18,Silver,0,8126,0,57.57,1,1,0,2.01,121,3,372.56,5,1,52.27,-29.82
3022,0,36,4,18,36.42,Gold,0,508,7,0.0,0,0,4,9.38,6,13,1200.16,0,10,0.0,12.8
3023,1,237,0,5,-100.0,Platinum,0,20723,0,24.69,1,3,12,98.51,147,1,440.41,4,3,82.41,-39.16
3024,0,10,6,16,89.84,Bronze,0,911,4,14.29,2,0,1,31.69,19,10,1143.61,0,9,34.29,5.91
3025,0,2,6,21,1.63,Silver,0,2818,3,1.6,1,0,3,16.55,2,17,1871.46,0,11,15.48,18.34
3026,0,55,5,21,11.58,Silver,0,2117,5,8.9,3,0,3,26.17,4,22,1847.8,1,10,47.67,23.35
3027,0,61,8,20,88.33,Platinum,0,2197,5,0.0,0,1,4,39.55,8,18,2708.23,1,7,20.0,17.81
3028,0,76,5,18,9.95,Silver,1,4186,0,21.84,3,0,2,14.24,0,12,589.22,2,11,51.55,13.33
3029,0,105,4,18,-20.23,Platinum,0,4007,7,6.2,0,0,3,9.76,0,19,2279.66,1,7,1.86,21.11
3030,0,49,3,23,-41.72,Gold,0,2693,2,8.31,0,0,1,2.89,23,11,1907.12,1,5,2.49,5.92
3031,1,337,0,3,-100.0,Bronze,0,8810,0,74.0,4,2,0,1.72,137,1,0.0,4,1,122.2,-36.42
3032,1,162,0,3,-100.0,Silver,1,1809,0,66.53,4,0,0,3.81,32,0,0.0,7,3,79.96,-8.77
3033,0,33,7,26,19.44,Bronze,0,477,5,11.67,3,1,1,12.94,3,18,1709.11,1,4,68.5,19.18
3034,1,169,1,3,-26.72,Silver,0,7812,1,100.0,5,3,12,73.38,110,1,853.35,7,1,165.0,-29.03
3035,0,26,4,16,13.38,Bronze,0,1101,3,0.0,2,0,9,26.888760343762065,0,15,1118.83,0,12,30.0,16.67
3036,0,54,5,18,32.76,Silver,0,0,6,19.37,0,0,1,5.79,0,14,793.95,0,6,5.81,15.56
3037,1,170,0,6,-100.0,Silver,1,12255,0,23.53,3,1,10,65.52,154,1,0.0,8,0,72.06,-41.08
3038,0,13,4,22,-33.31,Bronze,0,2422,3,42.89,3,0,2,16.24,2,13,1118.85,1,6,57.87,13.9
3039,0,16,9,27,12.3,Gold,0,34,4,2.8,1,0,9,35.12301365999397,0,26,3673.84,1,10,15.84,28.89
3040,0,58,4,19,-6.07,Silver,0,688,5,10.58,0,0,4,17.318443796211803,7,20,1365.33,0,6,3.17,20.3
3041,1,155,0,1,-100.0,Gold,0,10336,0,50.9,2,1,13,57.35,228,0,0.0,6,3,65.27,-62.47
3042,0,71,4,20,17.16,Silver,0,769,8,13.06,2,0,1,4.24,0,29,1930.23,2,5,33.92,32.22
3043,1,441,1,3,26.71,Silver,0,12258,0,69.54,6,3,0,5.02,365,0,0.0,5,1,170.86,-100.0
3044,1,273,0,6,-100.0,Bronze,0,0,0,43.91,1,2,13,53.08,127,0,0.0,2,3,68.17,-34.79
3045,0,9,2,17,-49.7,Silver,0,1599,6,13.93,1,0,5,33.65658553251998,38,18,809.6,1,6,19.18,9.59
3046,0,0,8,22,39.8,Platinum,0,882,0,0.0,0,0,1,19.18,0,20,4012.44,1,10,0.0,22.22
3047,1,411,0,2,-100.0,Silver,1,11769,0,26.08,3,3,0,1.41,365,0,59.15,2,1,112.82,-100.0
3048,1,272,0,3,-100.0,Silver,1,11297,0,85.32,6,6,0,4.54,226,1,0.0,2,1,235.6,-60.81
3049,1,178,2,6,-17.47,Silver,0,2498,2,62.84,3,2,0,3.15,50,2,0.0,8,4,103.85,-11.48
3050,1,354,0,5,-100.0,Silver,0,21537,0,100.0,3,3,0,5.54,224,1,0.0,7,0,135.0,-60.26
3051,1,386,0,4,-100.0,Bronze,1,0,0,34.48,1,1,14,107.58,279,1,0.0,5,1,45.34,-75.33
3052,0,42,5,15,65.22,Gold,0,672,3,15.41,0,0,2,16.72,0,16,1971.89,0,3,4.62,17.78
3053,1,380,1,4,-38.96,Silver,1,16898,0,90.02,2,5,0,1.72,198,2,466.11,6,4,157.01,-52.02
3054,1,418,0,2,-100.0,Bronze,0,5517,0,30.3,4,2,11,51.97,152,0,0.0,4,2,109.09,-41.64
3055,1,245,1,5,-29.78,Silver,1,6528,0,94.17,4,1,14,83.51,97,0,492.91,5,2,108.25,-26.58
3056,1,137,0,6,-100.0,Bronze,0,10398,0,32.77,5,6,0,3.52,106,1,28.91,3,3,204.83,-27.93
3057,0,71,2,45,-32.91,Platinum,0,1097,4,0.0,1,0,4,12.8,1,22,11641.009489703643,0,11,15.0,24.17
3058,1,373,1,5,-69.47,Bronze,0,0,0,62.43,2,1,7,65.91,155,2,0.0,5,1,68.73,-40.24
3059,0,25,6,16,49.06,Bronze,0,2326,5,26.84,1,1,3,24.66,40,18,711.68,0,8,43.05,9.04
3060,0,2,12,22,128.38,Silver,0,2933,5,23.03,0,2,1,14.79,15,18,2734.97,0,14,46.91,15.89
3061,1,198,0,3,-100.0,Bronze,1,24614,0,38.41,3,1,0,5.12,355,0,0.0,2,1,76.52,-97.26
3062,0,40,2,16,-28.58,Silver,0,1378,4,2.45,0,1,1,21.7,11,21,1518.35,0,7,20.74,20.32
3063,0,82,1,16,-47.72,Gold,0,1190,3,21.18,1,1,2,18.53,5,15,1984.3,1,5,41.35,15.3
3064,1,248,2,2,163.93,Silver,1,9370,0,34.45,3,1,9,81.02,90,1,0.0,6,4,75.34,-23.55
3065,0,40,10,26,81.29,Platinum,0,1132,3,33.86,1,0,1,8.06,30,17,5977.72,0,5,25.16,10.67
3066,1,126,0,2,-100.0,Bronze,1,0,1,75.25,3,3,0,3.22,117,0,0.0,3,1,127.58,-32.05
3067,1,68,1,7,-63.73,Silver,0,6191,0,83.62,2,3,0,2.0,312,0,489.34,2,0,115.09,-85.48
3068,0,74,3,17,-34.64,Gold,0,0,3,3.0,0,0,3,17.99,2,20,875.87,0,6,0.9,21.67
3069,1,168,0,2,-100.0,Platinum,0,7635,0,37.27,7,2,0,1.08,141,1,0.0,4,2,156.18,-37.52
3070,0,25,3,23,-21.26,Platinum,0,1751,6,13.0,0,0,2,13.24,8,16,3700.65,1,6,3.9,15.59
3071,0,15,6,15,27.81,Bronze,0,0,6,21.84,0,0,3,16.37,0,13,898.72,1,3,6.55,14.44
3072,1,290,0,2,-100.0,Gold,1,8923,0,86.67,3,3,0,5.85,186,1,742.59,2,2,131.0,-49.85
3073,1,441,0,5,-100.0,Gold,1,3010,1,37.4,3,4,0,1.79,66,1,537.01,3,1,136.22,-16.97
3074,0,40,2,11,-16.24,Gold,0,1720,2,19.46,0,0,3,16.91,3,16,932.29,0,9,5.84,16.96
3075,0,101,7,15,123.8,Silver,0,3782,4,13.89,1,0,1,25.98,15,18,1961.36,1,3,19.17,15.89
3076,1,403,0,7,-100.0,Silver,1,14992,0,67.53,0,4,6,46.17,189,1,418.54,2,1,100.26,-50.67
3077,0,131,4,18,-24.3,Silver,0,0,2,6.51,1,0,5,29.498477713495443,0,20,2275.05,1,7,16.95,22.22
3078,0,37,8,17,116.21,Silver,0,0,3,12.72,1,0,2,11.27,0,20,627.8,0,7,18.82,22.22
3079,0,1,3,15,-15.8,Gold,0,1393,2,40.0,2,0,4,15.97,18,15,1620.55,0,10,42.0,11.74
3080,1,613,0,2,-100.0,Bronze,1,15427,0,56.61,5,1,7,34.38,152,0,0.11,8,2,111.98,-41.64
3081,1,355,0,4,-100.0,Silver,0,19957,0,57.93,2,1,0,2.75,54,1,0.0,4,3,67.38,-13.68
3082,0,28,3,22,-31.51,Silver,0,0,7,2.94,2,0,2,5.18,0,16,2000.08,0,12,30.88,17.78
3083,1,459,1,4,-39.17,Gold,1,10112,0,52.82,6,1,12,83.08,69,2,49.29,3,2,125.85,-16.68
3084,1,194,0,6,-100.0,Bronze,1,15146,0,27.63,2,3,8,79.18,101,2,1625.7797397723211,3,2,98.29,-25.45
3085,1,237,1,1,200.0,Silver,0,18500,2,48.22,7,3,13,57.22,98,2,0.0,2,1,179.47,-24.63
3086,1,339,1,3,-13.9,Bronze,0,0,0,66.93,3,1,14,79.13,365,0,96.74,3,2,85.08,-100.0
3087,0,104,1,15,-46.61,Silver,0,0,4,14.49,1,0,3,26.83,6,12,1110.16,0,7,19.35,11.69
3088,0,40,3,14,-22.9,Bronze,1,3484,3,7.21,0,0,1,4.74,15,15,1281.94,1,9,2.16,12.56
3089,1,279,2,8,-52.84,Bronze,0,21607,1,31.56,4,5,0,2.67,351,0,223.33,3,2,169.47,-96.16
3090,1,493,0,7,-100.0,Bronze,0,12620,0,41.88,2,2,12,64.34,80,1,0.0,1,2,82.56,-20.81
3091,1,148,0,5,-100.0,Silver,0,3940,0,88.16,4,0,12,91.29,126,1,1.06,3,1,86.45,-33.41
3092,1,256,0,4,-100.0,Silver,1,6915,0,50.25,1,2,13,86.44,196,1,0.0,3,1,70.08,-52.59
3093,0,46,3,11,12.1,Bronze,0,1175,3,3.54,0,0,1,11.98,7,18,433.67,0,8,1.06,18.08
3094,1,216,0,3,-100.0,Bronze,1,5234,0,88.34,7,2,12,74.35,76,1,0.0,2,2,171.5,-19.71
3095,0,20,3,17,-44.3,Platinum,0,0,5,0.0,1,0,1,18.6,1,15,1813.0,2,10,15.0,16.39
3096,0,13,3,20,10.07,Bronze,0,2899,1,5.5,0,0,1,6.09,2,20,1025.85,1,11,1.65,21.67
3097,1,659,2,9,-75.74,Bronze,0,609,0,97.75,2,3,0,0.58,129,0,0.0,1,2,119.32,-35.34
3098,0,10,3,13,56.4,Gold,0,224,0,12.01,3,1,2,20.63,13,20,1177.19,1,7,68.6,18.66
3099,0,109,4,16,20.07,Bronze,0,3226,4,6.15,0,1,1,14.46,40,11,517.43,0,8,21.84,1.26
3100,1,263,1,1,174.0,Bronze,0,16176,0,13.24,5,5,0,4.62,327,0,0.0,3,2,178.97,-89.59
3101,1,420,0,1,-100.0,Bronze,0,20221,1,53.31,5,1,0,3.13,251,1,0.0,5,1,110.99,-67.66
3102,0,0,9,21,89.26,Silver,0,0,4,0.0,0,0,1,7.67,4,20,1533.52,0,9,0.0,21.13
3103,0,27,5,14,22.92,Bronze,0,2737,5,20.79,1,0,4,22.54,0,22,1460.98,0,10,21.24,24.44
3104,1,341,0,7,-100.0,Bronze,0,0,1,90.37,4,2,0,3.74,78,2,31.82,7,2,127.11,-19.15
3105,1,238,0,3,-100.0,Silver,0,18806,1,68.07,3,3,0,4.18,106,2,0.0,3,1,125.42,-26.82
3106,1,272,0,2,-100.0,Bronze,1,7778,0,85.36,7,5,0,3.73,260,0,0.0,1,0,230.61,-71.23
3107,1,128,0,8,-100.0,Bronze,0,11478,0,45.92,2,3,9,126.35,272,0,0.0,8,0,103.78,-74.52
3108,1,726,2,5,17.76,Bronze,1,1672,0,21.17,5,2,7,43.97,157,2,564.88,7,3,121.35,-40.79
3109,0,111,6,60,18.15,Platinum,0,4244,2,11.15,1,0,1,23.09,1,14,683.348161593231,0,0,18.34,15.28
3110,0,38,9,24,33.83,Platinum,0,1684,5,7.67,2,1,2,28.87,2,23,4389.75,1,8,52.3,25.01
3111,1,239,0,2,-100.0,Silver,1,7535,0,45.85,2,3,13,34.42,189,0,0.0,4,0,103.76,-51.78
3112,1,298,0,1,-100.0,Bronze,0,16487,0,84.52,1,2,0,2.6,192,1,0.0,3,1,80.36,-51.49
3113,0,0,6,60,-14.83,Gold,0,2501,6,8.65,1,0,2,10.84,0,16,6840.864262863852,0,10,17.6,17.78
3114,0,5,4,13,17.09,Platinum,1,1136,5,16.83,0,1,1,21.56,26,14,2243.73,1,11,25.05,8.43
3115,0,56,6,19,57.18,Gold,0,2246,3,0.96,2,0,4,21.74,38,14,1690.58,0,9,30.29,5.14
3116,0,0,6,17,41.49,Gold,0,3388,8,12.4,2,0,1,20.5,22,18,2494.26,0,7,33.72,13.97
3117,1,174,0,4,-100.0,Bronze,0,265,0,49.61,4,4,0,2.48,119,0,0.0,4,2,154.88,-32.6
3118,1,301,0,4,-100.0,Silver,0,11907,0,64.29,2,0,0,4.5,310,0,0.0,3,1,49.29,-84.93
3119,0,66,8,60,33.88,Gold,0,0,3,17.04,1,0,5,25.58679610562678,47,18,6943.962279662224,0,7,20.11,7.12
3120,1,353,1,3,-12.78,Bronze,0,14273,0,63.74,1,0,5,84.67,190,2,17.18,4,0,34.12,-49.83
3121,0,132,4,27,-6.96,Silver,0,0,6,26.04,0,1,1,24.93,0,17,1256.57,0,9,27.81,18.89
3122,0,45,12,23,116.66,Silver,0,0,6,15.33,0,0,1,25.9,0,9,1826.83,0,13,4.6,10.0
3123,0,31,10,19,134.95,Bronze,0,3167,2,14.88,1,0,5,19.222083526643935,0,20,1445.78,0,5,19.46,22.22
3124,1,327,0,6,-100.0,Platinum,0,5077,1,90.14,3,1,12,59.68,365,0,601.09,3,0,92.04,-100.0
3125,0,37,2,12,-49.16,Bronze,0,0,7,16.32,0,1,2,7.78,12,16,881.87,0,8,24.9,14.49
3126,0,33,7,28,28.84,Platinum,1,2473,5,2.53,1,0,2,3.84,4,24,4687.28,0,3,15.76,25.57
3127,1,394,1,2,85.46,Bronze,0,1376,0,72.32,5,2,9,77.13,365,0,0.0,2,1,136.7,-100.0
3128,0,38,5,21,9.27,Silver,0,4375,5,19.46,0,1,2,17.25,0,17,769.45,1,13,25.84,18.89
3129,0,27,3,22,-80.86,Platinum,1,4248,7,22.92,0,0,2,25.9,2,16,4126.31,1,6,6.88,17.23
3130,0,13,3,17,-17.19,Bronze,0,150,3,14.36,1,0,1,6.2,11,20,834.53,1,3,19.31,19.21
3131,1,330,2,3,113.48,Silver,0,6878,0,54.64,9,2,11,28.49,365,0,0.0,5,1,191.39,-100.0
3132,0,36,4,22,-43.84,Silver,0,1559,2,23.93,0,0,3,13.3,7,22,2925.77,0,13,7.18,22.53
3133,1,186,0,5,-100.0,Bronze,1,18597,0,76.09,10,2,0,2.72,314,0,567.06,2,2,212.83,-86.03
3134,0,37,4,20,-51.24,Silver,0,1760,6,12.68,2,0,3,29.35,0,29,2843.15,0,11,33.8,32.22
3135,1,424,0,0,-100.0,Silver,0,12384,0,76.89,6,3,0,5.3,229,0,49.73,2,1,173.07,-62.74
3136,1,288,0,1,-100.0,Silver,0,15103,0,49.04,2,2,8,98.35,127,3,0.0,2,2,84.71,-31.46
3137,1,306,0,1,-100.0,Bronze,0,1976,0,45.24,4,3,0,4.82,204,0,0.0,5,1,133.57,-55.89
3138,1,440,0,1,-100.0,Platinum,0,5499,0,11.12,4,2,0,2.15,365,0,0.0,3,0,103.34,-100.0
3139,1,290,0,6,-100.0,Gold,1,6748,0,48.13,2,2,14,77.81,226,1,39.89,1,3,84.44,-60.81
3140,0,45,5,24,-0.51,Silver,0,2499,5,3.63,2,0,1,6.61,2,16,785.98,0,7,31.09,17.23
3141,0,28,5,25,-31.59,Silver,0,0,4,22.24,2,1,1,31.69,0,14,1292.48,0,7,56.67,15.56
3142,1,299,0,8,-100.0,Silver,0,794,0,81.88,2,3,0,5.45,133,1,157.87,4,1,114.56,-35.33
3143,0,26,0,12,-100.0,Bronze,0,4086,6,0.0,1,0,3,4.87,11,16,705.42,0,9,15.0,14.76
3144,0,113,2,17,-58.25,Silver,0,1845,5,8.74,2,3,3,17.52,10,19,2178.61,1,3,92.62,18.37
3145,0,49,4,15,0.63,Silver,0,5392,0,7.17,0,0,0,4.81,0,19,1293.54,1,6,2.15,21.11
3146,1,296,0,2,-100.0,Bronze,1,4854,0,32.01,2,1,13,33.25,320,1,0.0,6,5,59.6,-86.56
3147,0,308,3,21,-37.58,Gold,0,901,2,5.86,0,0,1,6.22,46,14,2391.61,0,6,1.76,2.95
3148,0,31,4,54,35.45,Silver,0,2135,4,20.3,4,0,1,26.74,16,15,10837.423481886179,1,6,66.09,12.28
